214 33 
215 32 
216 24 
217 19 
218 34 
219 17 
220 12 
221 2 12 
222 15 
223 26 
224 14 
225 34 
226 18 
227 12 
228 18 
229 22 34 
230 6 
231 19 
232 22 
233 33 
234 15 
235 12 
236 5 
237 17 
238 28 
239 12 33 
240 18 
241 11 
242 6 
243 26 29 
244 7 
245 16 
246 5 
247 11 
248 15 
249 19 
250 28 
251 15 
252 7 
253 33 
254 15 
255 27 
256 12 
257 1 
258 18 
259 8 25 
260 3 
261 25 
262 28 
263 14 
264 7 
265 12 
266 25 
267 12 
268 3 
269 6 
270 6 
271 34 
272 9 
273 6 
274 8 
275 4 
276 12 
277 23 
278 14 
279 31 
280 6 
281 26 
282 21 
283 25 
284 23 
285 4 34 
286 13 15 
287 21 
288 2 
289 28 
290 23 
291 20 
292 26 
293 28 
294 2 
295 30 
296 34 
297 17 
298 20 
299 31 
300 9 
301 18 29 
302 9 
303 4 
304 26 
305 22 
306 9 26 
307 25 
308 11 29 
309 12 18 
310 25 30 
311 29 
312 22 
313 12 
314 25 
315 15 
316 19 22 
317 7 28 
318 25 
319 25 
320 34 
321 14 
322 24 
323 4 30 
324 9 
325 7 11 
326 26 
327 1 
328 34 
329 9 
330 24 
331 6 13 
332 25 
333 29 
334 25 
335 1 
336 1 7 
337 19 
338 21 
339 30 31 
340 19 
341 31 
342 14 
343 7 
344 8 30 
345 32 
346 31 
347 18 
348 12 
349 30 
350 7 34 
351 25 
352 13 
353 17 
354 15 
355 6 
356 27 
357 18 
358 12 
359 15 
360 2 
361 23 
362 8 21 
363 29 
364 19 
365 19 
366 33 
367 7 
368 8 26 
369 19 
370 6 
371 33 
372 6 
373 14 17 
374 19 22 
375 8 
376 20 
377 16 21 
378 4 19 
379 13 29 
380 20 
381 9 
382 26 
383 22 
384 28 
385 3 
386 22 
387 11 
388 6 
389 9 
390 25 
391 2 8 
392 17 
393 7 
394 7 11 
395 1 
396 10 
397 34 
398 14 
399 11 
400 22 
401 29 
402 18 
403 22 33 
404 16 30 
405 12 
406 29 
407 14 
408 2 21 
409 12 
410 5 
411 18 25 
412 11 
413 28 34 
414 3 
415 21 
416 2 
417 21 
418 27 
419 7 
420 5 
421 21 22 
422 19 
423 30 
424 21 
425 6 
426 15 
427 7 
428 32 
429 31 
430 19 
431 25 27 
432 28 
433 14 
434 10 
435 11 
436 22 
437 23 27 
438 20 
439 3 
440 4 
441 26 
442 30 
443 26 
444 1 4 
445 30 
446 2 
447 8 
448 19 21 
449 6 
450 2 32 
451 3 
452 17 23 
453 29 
454 9 27 
455 14 
456 2 
457 30 
458 23 
459 10 32 
460 31 
461 33 
462 21 
463 33 
464 23 
465 23 
466 24 
467 33 
468 20 
469 32 33 
470 16 
471 21 
472 6 
473 17 26 
474 1 
475 15 
476 17 
477 6 26 
478 7 28 
479 18 
480 4 17 
481 27 
482 26 
483 32 
484 18 19 
485 33 
486 6 
487 4 
488 25 
489 22 
490 23 
491 7 
492 12 34 
493 3 
494 22 
495 21 29 
496 2 7 
497 5 
498 2 19 
499 34 
500 30 
501 34 
502 33 
503 2 
504 14 
505 28 
506 4 
507 10 
508 5 
509 16 
510 32 
511 3 29 
512 9 13 
513 31 
514 28 
515 3 12 
516 28 
517 8 16 
518 20 
519 19 
520 5 
521 29 
522 1 
523 10 
524 6 
525 24 
526 4 18 
527 15 
528 9 
529 31 
530 18 28 
531 16 
532 32 
533 14 
534 1 
535 3 
536 16 33 
537 11 
538 29 
539 26 
540 18 
541 21 24 
542 19 
543 23 
544 6 
545 9 18 
546 19 
547 14 29 
548 7 17 
549 28 
550 21 
551 23 
552 32 
553 11 21 
554 5 
555 10 
556 12 
557 30 
558 7 
559 3 
560 12 18 
561 27 
562 20 
563 16 
564 3 21 
565 29 
566 24 
567 9 
568 17 
569 13 27 
570 2 
571 26 
572 8 
573 1 34 
574 8 31 
575 11 
576 22 
577 28 
578 10 
579 32 34 
580 2 
581 23 26 
582 15 18 
583 12 
584 31 
585 1 
586 26 
587 15 32 
588 25 
589 17 
590 7 
591 29 
592 26 31 
593 34 
594 17 
595 3 21 
596 6 
597 20 
598 14 27 
599 13 
600 16 
601 25 
602 2 
603 19 
604 33 
605 16 
606 14 
607 15 
608 13 27 
609 19 
610 15 
611 3 
612 33 
613 18 
614 1 15 
615 14 18 
616 32 
617 3 
618 3 
619 16 23 
620 11 33 
621 14 
622 4 8 
623 15 22 
624 6 28 
625 1 
626 11 24 
627 5 
628 12 
629 5 15 
630 31 
631 7 9 
632 9 
633 18 
634 4 
635 8 
636 19 
637 6 
638 5 
639 7 
640 7 
641 8 
642 9 
643 3 
644 2 
645 7 25 
646 20 
647 23 
648 18 
649 32 34 
650 10 
651 6 
652 12 
653 11 
654 3 
655 31 
656 25 31 
657 11 
658 34 
659 9 
660 17 
661 7 
662 1 
663 10 28 
664 12 
665 30 
666 23 
667 21 
668 3 8 
669 24 
670 18 
671 10 
672 10 16 
673 18 
674 2 
675 19 
676 4 
677 23 
678 8 
679 22 
680 33 
681 32 
682 3 
683 20 34 
684 27 
685 7 
686 4 19 
687 3 
688 2 
689 25 
690 29 
691 29 
692 13 
693 11 
694 26 
695 18 
696 20 26 
697 15 
698 20 
699 23 
700 21 
701 1 14 
702 25 
703 6 
704 3 16 
705 28 
706 15 
707 14 
708 11 
709 10 12 
710 14 15 
711 6 9 
712 17 
713 9 
714 2 
715 20 
716 18 
717 7 
718 19 
719 27 
720 16 
721 28 
722 4 13 
723 27 
724 33 
725 4 
726 34 
727 4 14 
728 17 
729 29 
730 7 
731 6 
732 22 
733 29 
734 23 
735 21 
736 24 
737 10 
738 32 
739 25 27 
740 34 
741 1 
742 33 
743 27 
744 22 
745 6 
746 1 
747 31 
748 13 
749 12 
750 10 31 
751 5 
752 1 
753 18 
754 33 
755 20 
756 33 
757 7 13 
758 18 
759 18 
760 12 
761 14 
762 20 
763 13 
764 16 
765 1 
766 29 
767 2 3 
768 31 
769 12 
770 34 
771 22 
772 1 25 
773 15 
774 19 
775 21 
776 25 30 
777 2 4 
778 32 
779 10 
780 5 
781 1 12 
782 14 
783 16 
784 1 
785 24 
786 7 
787 23 
788 12 
789 6 
790 7 
791 5 
792 11 
793 15 19 
794 11 
795 21 
796 17 
797 14 21 
798 19 
799 13 
800 33 
801 1 31 
802 25 34 
803 3 
804 28 
805 28 
806 4 27 
807 24 
808 5 
809 19 
810 31 
811 9 
812 25 
813 21 
814 11 18 
815 15 
816 18 
817 19 
818 16 33 
819 2 
820 6 
821 10 
822 5 13 
823 29 
824 8 
825 11 24 
826 14 
827 5 
828 17 18 
829 20 
830 32 33 
831 26 
832 33 
833 4 
834 14 
835 15 
836 12 
837 12 
838 27 
839 1 29 
840 9 
841 26 
842 34 
843 24 
844 26 
845 17 
846 21 28 
847 25 
848 15 
849 12 
850 22 28 
851 28 
852 17 
853 22 
854 10 32 
855 28 
856 2 
857 1 
858 3 
859 14 33 
860 21 31 
861 17 
862 10 23 
863 16 
864 32 
865 16 
866 16 
867 8 
868 34 
869 8 
870 9 
871 34 
872 32 
873 11 
874 33 
875 6 
876 14 26 
877 11 
878 32 
879 29 
880 6 32 
881 29 
882 22 
883 33 
884 20 
885 7 8 
886 13 34 
887 1 
888 9 
889 33 
890 20 
891 28 
892 15 
893 12 
894 33 
895 29 
896 1 
897 15 
898 18 
899 33 
900 22 
901 6 
902 22 
903 18 29 
904 12 
905 21 
906 31 
907 18 
908 29 
909 1 25 
910 12 
911 28 
912 6 
913 7 
914 14 25 
915 7 
916 19 
917 9 
918 14 
919 31 34 
920 15 
921 11 
922 25 
923 25 
924 26 34 
925 14 21 
926 18 
927 15 
928 4 
929 1 
930 28 
931 31 
932 11 
933 31 
934 7 
935 19 
936 21 31 
937 31 
938 29 
939 14 
940 26 
941 11 
942 11 14 
943 1 
944 17 
945 8 34 
946 34 
947 2 
948 12 
949 25 
950 11 
951 15 
952 28 
953 21 22 
954 19 
955 6 
956 18 
957 6 
958 6 
959 26 32 
960 15 22 
961 14 
962 28 
963 28 
964 26 33 
965 18 
966 25 
967 17 33 
968 19 20 
969 33 
970 21 
971 29 
972 7 
973 1 21 
974 18 
975 20 23 
976 1 
977 26 
978 21 
979 18 
980 4 21 
981 25 
982 29 
983 22 
984 7 
985 12 
986 1 11 
987 14 
988 27 32 
989 34 
990 6 
991 6 
992 28 
993 31 
994 10 11 
995 6 
996 6 
997 12 
998 17 29 
999 3 23 
1000 7 
