254 6 14 32 42 
255 32 
256 34 
257 12 29 36 38 
258 11 14 15 35 
259 11 
260 20 
261 13 
262 33 
263 6 
264 5 
265 1 
266 1 17 23 44 
267 9 
268 14 
269 15 
270 29 
271 15 
272 19 
273 2 3 17 19 
274 14 
275 34 
276 22 
277 7 
278 43 
279 15 
280 10 
281 25 
282 18 33 43 45 
283 10 
284 11 
285 14 
286 18 
287 5 
288 40 
289 6 21 28 46 
290 47 
291 25 
292 47 
293 1 34 35 37 
294 7 
295 33 
296 8 18 25 38 
297 17 
298 14 
299 7 16 32 44 
300 21 
301 25 
302 22 
303 14 
304 40 
305 38 
306 18 
307 29 
308 3 18 22 36 
309 22 
310 18 
311 42 
312 45 
313 6 22 37 39 
314 7 12 20 29 
315 29 
316 9 
317 45 
318 28 
319 7 14 25 38 
320 29 
321 38 
322 8 25 26 44 
323 34 
324 2 5 37 47 
325 27 
326 6 12 23 31 
327 21 
328 44 
329 24 
330 18 
331 35 
332 24 
333 2 
334 5 
335 25 
336 37 
337 7 19 26 31 
338 12 
339 31 
340 28 
341 7 
342 14 
343 11 
344 26 
345 15 
346 4 
347 24 
348 40 
349 24 
350 19 
351 29 
352 6 10 24 33 
353 31 
354 44 
355 39 
356 1 5 19 22 
357 6 
358 36 
359 14 
360 5 
361 6 9 25 34 
362 47 
363 3 
364 2 6 37 40 
365 21 
366 22 
367 33 
368 45 
369 36 
370 8 15 23 43 
371 35 
372 34 
373 17 21 27 36 
374 45 
375 9 
376 19 22 23 34 
377 8 
378 6 7 17 18 
379 14 
380 18 26 33 44 
381 22 24 33 39 
382 25 
383 7 
384 8 
385 40 
386 26 
387 34 
388 4 
389 43 
390 11 
391 29 
392 10 
393 14 
394 46 
395 21 
396 18 
397 7 23 25 40 
398 28 
399 9 
400 23 
401 27 
402 18 
403 18 
404 34 
405 6 14 21 30 
406 12 26 29 38 
407 7 11 14 32 
408 11 12 26 41 
409 1 13 21 40 
410 31 
411 6 
412 44 
413 30 
414 24 
415 11 14 19 26 
416 7 21 33 41 
417 14 
418 47 
419 2 5 7 21 
420 16 
421 35 
422 1 
423 44 
424 1 6 11 38 
425 21 
426 17 
427 47 
428 40 
429 25 
430 8 21 34 44 
431 46 
432 23 
433 12 
434 23 
435 42 
436 3 25 39 44 
437 12 17 39 41 
438 44 
439 43 
440 46 
441 12 
442 11 34 42 43 
443 31 
444 30 
445 46 
446 21 
447 2 
448 10 19 32 37 
449 21 
450 24 
451 27 
452 16 
453 2 17 34 40 
454 12 
455 1 
456 15 
457 1 
458 22 
459 19 
460 28 
461 28 
462 10 
463 4 
464 18 
465 10 15 21 25 
466 25 
467 45 
468 26 
469 7 
470 13 
471 45 
472 31 
473 46 
474 28 
475 12 
476 1 
477 2 
478 12 
479 4 12 30 41 
480 11 
481 20 
482 7 
483 41 
484 17 
485 12 19 25 39 
486 12 
487 1 30 34 45 
488 13 
489 9 
490 45 
491 18 
492 27 29 34 44 
493 43 
494 1 
495 5 14 36 44 
496 28 
497 15 
498 26 
499 15 
500 46 
501 18 19 29 35 
502 25 
503 41 
504 34 
505 44 
506 6 
507 22 
508 30 32 33 34 
509 7 
510 7 11 26 43 
511 41 
512 29 
513 27 
514 28 
515 29 
516 36 
517 28 
518 31 
519 15 31 32 34 
520 30 
521 25 
522 1 
523 41 
524 1 
525 2 
526 37 
527 4 
528 32 
529 28 
530 37 
531 40 
532 39 
533 13 
534 4 15 21 45 
535 37 
536 6 
537 7 
538 1 
539 17 
540 5 16 18 39 
541 27 
542 40 
543 13 
544 14 
545 42 
546 8 14 37 38 
547 9 18 19 43 
548 10 
549 23 
550 13 28 33 38 
551 32 
552 43 
553 42 
554 30 
555 24 
556 13 
557 38 
558 14 17 37 39 
559 31 
560 3 20 35 37 
561 32 
562 47 
563 37 
564 17 
565 9 
566 47 
567 1 3 21 37 
568 2 22 33 37 
569 42 
570 7 
571 25 
572 28 
573 19 25 27 31 
574 7 
575 21 
576 6 25 34 35 
577 14 
578 25 
579 12 
580 18 22 37 38 
581 6 
582 11 33 37 46 
583 28 
584 14 
585 7 15 28 37 
586 6 7 14 43 
587 37 
588 5 10 18 25 
589 6 9 10 37 
590 26 
591 10 
592 33 
593 41 
594 15 
595 1 3 5 22 
596 29 
597 11 14 26 45 
598 21 
599 3 33 46 47 
600 45 
601 27 
602 31 
603 17 
604 1 
605 3 
606 45 
607 5 
608 6 
609 18 
610 40 
611 24 
612 43 
613 12 
614 47 
615 36 
616 10 
617 38 
618 3 
619 2 12 13 23 
620 7 
621 33 
622 12 14 15 38 
623 10 20 26 45 
624 42 
625 3 
626 27 
627 3 
628 16 
629 7 
630 24 
631 2 3 23 35 
632 12 15 21 33 
633 29 
634 22 
635 7 
636 12 16 17 21 
637 33 
638 20 
639 11 29 35 45 
640 23 
641 18 
642 21 
643 26 
644 41 
645 38 
646 25 27 33 36 
647 28 
648 28 
649 5 
650 14 17 29 35 
651 2 
652 14 15 38 41 
653 38 
654 4 
655 5 12 41 44 
656 40 
657 44 
658 24 
659 22 
660 44 
661 18 
662 18 
663 19 
664 11 
665 42 
666 14 
667 44 
668 3 
669 14 25 35 43 
670 7 
671 42 
672 47 
673 2 11 13 14 
674 31 
675 19 
676 21 
677 30 
678 22 
679 20 
680 40 
681 12 
682 21 
683 23 
684 2 
685 11 19 27 35 
686 32 
687 28 
688 20 28 39 43 
689 14 
690 26 
691 25 
692 1 18 19 30 
693 19 
694 43 
695 39 
696 1 12 27 31 
697 5 15 16 29 
698 11 
699 15 
700 13 14 28 45 
701 6 
702 21 
703 13 
704 47 
705 43 
706 8 11 35 46 
707 18 
708 3 
709 34 
710 18 
711 2 12 15 45 
712 5 29 34 38 
713 35 
714 22 
715 9 17 18 39 
716 1 28 29 34 
717 6 
718 10 24 31 33 
719 8 
720 35 
721 44 
722 6 
723 32 
724 3 
725 15 33 34 44 
726 37 
727 41 
728 3 
729 10 20 31 42 
730 5 
731 47 
732 12 16 29 33 
733 11 16 34 45 
734 41 
735 34 
736 7 19 37 47 
737 4 
738 17 22 29 33 
739 11 12 24 32 
740 44 
741 18 
742 28 
743 20 
744 20 
745 9 
746 2 
747 19 
748 7 
749 1 11 22 32 
750 39 
751 3 
752 20 
753 41 
754 40 
755 6 15 18 44 
756 26 
757 23 
758 2 8 13 33 
759 4 30 38 43 
760 14 
761 1 
762 8 11 18 24 
763 14 
764 17 
765 15 26 45 46 
766 25 
767 33 
768 35 
769 41 
770 37 
771 17 27 29 39 
772 4 
773 10 
774 7 
775 25 
776 4 
777 45 
778 29 
779 47 
780 13 14 32 35 
781 19 
782 34 
783 4 
784 3 
785 8 15 28 30 
786 24 
787 34 
788 22 
789 35 
790 12 
791 38 
792 33 
793 27 
794 17 
795 29 34 39 42 
796 11 21 34 42 
797 43 
798 28 
799 41 
800 9 
801 47 
802 41 
803 39 
804 43 
805 23 
806 7 
807 32 
808 3 
809 42 
810 37 
811 17 
812 12 
813 44 
814 18 
815 40 
816 15 23 38 45 
817 10 
818 8 20 33 47 
819 22 
820 1 2 3 17 
821 29 
822 47 
823 28 
824 12 18 36 46 
825 35 
826 44 
827 18 
828 42 
829 1 
830 38 
831 9 16 22 25 
832 19 
833 29 
834 21 
835 12 
836 11 
837 19 
838 21 
839 31 
840 17 
841 18 
842 37 
843 40 
844 11 
845 26 
846 17 19 29 37 
847 4 
848 8 
849 2 5 15 26 
850 11 
851 2 14 25 37 
852 11 
853 29 
854 9 13 26 39 
855 34 
856 33 
857 6 
858 21 
859 34 35 36 45 
860 14 
861 44 
862 15 
863 13 
864 4 
865 33 
866 23 
867 14 
868 21 
869 23 
870 20 
871 7 29 32 45 
872 34 
873 9 
874 27 28 30 43 
875 1 
876 17 
877 16 
878 1 6 9 45 
879 33 
880 33 
881 1 
882 47 
883 4 15 21 22 
884 15 
885 20 
886 39 
887 27 
888 31 
889 23 
890 25 
891 25 
892 37 
893 2 
894 3 14 18 43 
895 7 
896 18 
897 6 16 28 36 
898 26 
899 23 
900 1 
901 9 10 13 45 
902 20 26 31 33 
903 6 
904 34 
905 15 
906 4 
907 21 22 24 28 
908 14 
909 7 15 21 28 
910 33 
911 32 
912 20 
913 12 
914 21 
915 20 
916 2 
917 15 
918 15 
919 13 33 36 39 
920 38 
921 29 
922 28 
923 34 
924 4 
925 19 
926 29 
927 12 
928 12 
929 29 
930 15 
931 31 
932 4 
933 44 
934 19 
935 20 
936 26 30 31 44 
937 20 
938 2 15 32 42 
939 32 
940 21 
941 12 
942 44 
943 39 
944 7 
945 6 
946 33 
947 16 27 31 43 
948 7 
949 21 
950 37 
951 37 
952 11 
953 6 30 31 37 
954 21 34 42 45 
955 19 
956 1 
957 6 16 43 45 
958 43 
959 33 
960 4 6 9 34 
961 9 
962 7 8 15 21 
963 2 
964 9 16 26 33 
965 19 
966 14 
967 43 
968 43 
969 3 40 42 44 
970 34 
971 32 
972 7 
973 6 23 25 47 
974 43 
975 32 
976 31 
977 19 
978 43 
979 10 12 32 33 
980 37 
981 12 
982 38 
983 23 35 38 43 
984 18 
985 7 
986 26 31 37 44 
987 33 
988 37 
989 9 
990 1 
991 9 21 36 40 
992 2 
993 6 
994 15 
995 31 
996 7 
997 37 
998 26 
999 2 
1000 43 
